frame,id,x1,y1,x2,y2,xc,yc,class,wave,video,window
1537,2,1439,483,1696,798,1567,640,palm,0,no_wave_train.mp4,354
1538,2,1438,483,1694,797,1566,640,palm,0,no_wave_train.mp4,354
1539,2,1439,479,1691,794,1565,636,palm,0,no_wave_train.mp4,354
1540,2,1439,479,1689,794,1564,636,palm,0,no_wave_train.mp4,354
1541,2,1441,478,1689,793,1565,635,palm,0,no_wave_train.mp4,354
1542,2,1441,475,1688,791,1564,633,palm,0,no_wave_train.mp4,354
1543,2,1440,473,1688,790,1564,631,palm,0,no_wave_train.mp4,354
1544,2,1441,472,1688,789,1564,630,palm,0,no_wave_train.mp4,354
1545,2,1442,469,1689,788,1565,628,palm,0,no_wave_train.mp4,354
1546,2,1437,467,1684,788,1560,627,palm,0,no_wave_train.mp4,354
1547,2,1436,464,1684,785,1560,624,palm,0,no_wave_train.mp4,354
1548,2,1436,463,1686,785,1561,624,palm,0,no_wave_train.mp4,354
1549,2,1437,461,1686,784,1561,622,palm,0,no_wave_train.mp4,354
1550,2,1437,460,1688,784,1562,622,palm,0,no_wave_train.mp4,354
1551,2,1435,457,1687,782,1561,619,palm,0,no_wave_train.mp4,354
1522,2,1447,499,1705,825,1576,662,palm,0,no_wave_train.mp4,355
1523,2,1448,497,1710,822,1579,659,palm,0,no_wave_train.mp4,355
1524,2,1448,496,1711,822,1579,659,palm,0,no_wave_train.mp4,355
1525,2,1448,493,1712,819,1580,656,palm,0,no_wave_train.mp4,355
1526,2,1447,492,1712,817,1579,654,palm,0,no_wave_train.mp4,355
1527,2,1446,490,1709,812,1577,651,palm,0,no_wave_train.mp4,355
1528,2,1446,490,1708,810,1577,650,palm,0,no_wave_train.mp4,355
1529,2,1449,489,1712,809,1580,649,palm,0,no_wave_train.mp4,355
1530,2,1448,490,1710,809,1579,649,palm,0,no_wave_train.mp4,355
1531,2,1447,488,1715,811,1581,649,palm,0,no_wave_train.mp4,355
1532,2,1445,486,1711,807,1578,646,palm,0,no_wave_train.mp4,355
1533,2,1445,485,1712,807,1578,646,palm,0,no_wave_train.mp4,355
1534,2,1441,486,1706,805,1573,645,palm,0,no_wave_train.mp4,355
1535,2,1440,484,1703,804,1571,644,palm,0,no_wave_train.mp4,355
1536,2,1439,483,1698,800,1568,641,palm,0,no_wave_train.mp4,355
1537,2,1439,483,1696,798,1567,640,palm,0,no_wave_train.mp4,355
1538,2,1438,483,1694,797,1566,640,palm,0,no_wave_train.mp4,355
1539,2,1439,479,1691,794,1565,636,palm,0,no_wave_train.mp4,355
1540,2,1439,479,1689,794,1564,636,palm,0,no_wave_train.mp4,355
1541,2,1441,478,1689,793,1565,635,palm,0,no_wave_train.mp4,355
1542,2,1441,475,1688,791,1564,633,palm,0,no_wave_train.mp4,355
1543,2,1440,473,1688,790,1564,631,palm,0,no_wave_train.mp4,355
1544,2,1441,472,1688,789,1564,630,palm,0,no_wave_train.mp4,355
1545,2,1442,469,1689,788,1565,628,palm,0,no_wave_train.mp4,355
1546,2,1437,467,1684,788,1560,627,palm,0,no_wave_train.mp4,355
1547,2,1436,464,1684,785,1560,624,palm,0,no_wave_train.mp4,355
1548,2,1436,463,1686,785,1561,624,palm,0,no_wave_train.mp4,355
1549,2,1437,461,1686,784,1561,622,palm,0,no_wave_train.mp4,355
1550,2,1437,460,1688,784,1562,622,palm,0,no_wave_train.mp4,355
1551,2,1435,457,1687,782,1561,619,palm,0,no_wave_train.mp4,355
1552,2,1435,455,1687,780,1561,617,palm,0,no_wave_train.mp4,355
1553,2,1438,453,1691,777,1564,615,palm,0,no_wave_train.mp4,355
1554,2,1435,449,1690,772,1562,610,palm,0,no_wave_train.mp4,355
1555,2,1427,445,1683,769,1555,607,palm,0,no_wave_train.mp4,355
1556,2,1416,441,1677,765,1546,603,palm,0,no_wave_train.mp4,355
1557,2,1407,437,1677,763,1542,600,palm,0,no_wave_train.mp4,355
1558,2,1397,432,1677,763,1537,597,palm,0,no_wave_train.mp4,355
1559,2,1389,429,1679,764,1534,596,palm,0,no_wave_train.mp4,355
1560,2,1383,425,1682,764,1532,594,palm,0,no_wave_train.mp4,355
1561,2,1377,423,1683,764,1530,593,palm,0,no_wave_train.mp4,355
1532,2,1445,486,1711,807,1578,646,palm,0,no_wave_train.mp4,356
1533,2,1445,485,1712,807,1578,646,palm,0,no_wave_train.mp4,356
1534,2,1441,486,1706,805,1573,645,palm,0,no_wave_train.mp4,356
1535,2,1440,484,1703,804,1571,644,palm,0,no_wave_train.mp4,356
1536,2,1439,483,1698,800,1568,641,palm,0,no_wave_train.mp4,356
1537,2,1439,483,1696,798,1567,640,palm,0,no_wave_train.mp4,356
1538,2,1438,483,1694,797,1566,640,palm,0,no_wave_train.mp4,356
1539,2,1439,479,1691,794,1565,636,palm,0,no_wave_train.mp4,356
1540,2,1439,479,1689,794,1564,636,palm,0,no_wave_train.mp4,356
1541,2,1441,478,1689,793,1565,635,palm,0,no_wave_train.mp4,356
1542,2,1441,475,1688,791,1564,633,palm,0,no_wave_train.mp4,356
1543,2,1440,473,1688,790,1564,631,palm,0,no_wave_train.mp4,356
1544,2,1441,472,1688,789,1564,630,palm,0,no_wave_train.mp4,356
1545,2,1442,469,1689,788,1565,628,palm,0,no_wave_train.mp4,356
1546,2,1437,467,1684,788,1560,627,palm,0,no_wave_train.mp4,356
1547,2,1436,464,1684,785,1560,624,palm,0,no_wave_train.mp4,356
1548,2,1436,463,1686,785,1561,624,palm,0,no_wave_train.mp4,356
1549,2,1437,461,1686,784,1561,622,palm,0,no_wave_train.mp4,356
1550,2,1437,460,1688,784,1562,622,palm,0,no_wave_train.mp4,356
1551,2,1435,457,1687,782,1561,619,palm,0,no_wave_train.mp4,356
1552,2,1435,455,1687,780,1561,617,palm,0,no_wave_train.mp4,356
1553,2,1438,453,1691,777,1564,615,palm,0,no_wave_train.mp4,356
1554,2,1435,449,1690,772,1562,610,palm,0,no_wave_train.mp4,356
1555,2,1427,445,1683,769,1555,607,palm,0,no_wave_train.mp4,356
1556,2,1416,441,1677,765,1546,603,palm,0,no_wave_train.mp4,356
1557,2,1407,437,1677,763,1542,600,palm,0,no_wave_train.mp4,356
1558,2,1397,432,1677,763,1537,597,palm,0,no_wave_train.mp4,356
1559,2,1389,429,1679,764,1534,596,palm,0,no_wave_train.mp4,356
1560,2,1383,425,1682,764,1532,594,palm,0,no_wave_train.mp4,356
1561,2,1377,423,1683,764,1530,593,palm,0,no_wave_train.mp4,356
1562,2,1373,421,1682,763,1527,592,palm,0,no_wave_train.mp4,356
1563,2,1369,419,1681,761,1525,590,palm,0,no_wave_train.mp4,356
1564,2,1368,418,1681,758,1524,588,palm,0,no_wave_train.mp4,356
1565,2,1367,417,1681,755,1524,586,palm,0,no_wave_train.mp4,356
1566,2,1364,415,1679,752,1521,583,palm,0,no_wave_train.mp4,356
1567,2,1363,414,1677,749,1520,581,palm,0,no_wave_train.mp4,356
1568,2,1365,413,1676,748,1520,580,palm,0,no_wave_train.mp4,356
1569,2,1365,411,1674,745,1519,578,palm,0,no_wave_train.mp4,356
1570,2,1363,408,1675,744,1519,576,palm,0,no_wave_train.mp4,356
1571,2,1362,406,1677,744,1519,575,palm,0,no_wave_train.mp4,356
1542,2,1441,475,1688,791,1564,633,palm,0,no_wave_train.mp4,357
1543,2,1440,473,1688,790,1564,631,palm,0,no_wave_train.mp4,357
1544,2,1441,472,1688,789,1564,630,palm,0,no_wave_train.mp4,357
1545,2,1442,469,1689,788,1565,628,palm,0,no_wave_train.mp4,357
1546,2,1437,467,1684,788,1560,627,palm,0,no_wave_train.mp4,357
1547,2,1436,464,1684,785,1560,624,palm,0,no_wave_train.mp4,357
1548,2,1436,463,1686,785,1561,624,palm,0,no_wave_train.mp4,357
1549,2,1437,461,1686,784,1561,622,palm,0,no_wave_train.mp4,357
1550,2,1437,460,1688,784,1562,622,palm,0,no_wave_train.mp4,357
1551,2,1435,457,1687,782,1561,619,palm,0,no_wave_train.mp4,357
1552,2,1435,455,1687,780,1561,617,palm,0,no_wave_train.mp4,357
1553,2,1438,453,1691,777,1564,615,palm,0,no_wave_train.mp4,357
1554,2,1435,449,1690,772,1562,610,palm,0,no_wave_train.mp4,357
1555,2,1427,445,1683,769,1555,607,palm,0,no_wave_train.mp4,357
1556,2,1416,441,1677,765,1546,603,palm,0,no_wave_train.mp4,357
1557,2,1407,437,1677,763,1542,600,palm,0,no_wave_train.mp4,357
1558,2,1397,432,1677,763,1537,597,palm,0,no_wave_train.mp4,357
1559,2,1389,429,1679,764,1534,596,palm,0,no_wave_train.mp4,357
1560,2,1383,425,1682,764,1532,594,palm,0,no_wave_train.mp4,357
1561,2,1377,423,1683,764,1530,593,palm,0,no_wave_train.mp4,357
1562,2,1373,421,1682,763,1527,592,palm,0,no_wave_train.mp4,357
1563,2,1369,419,1681,761,1525,590,palm,0,no_wave_train.mp4,357
1564,2,1368,418,1681,758,1524,588,palm,0,no_wave_train.mp4,357
1565,2,1367,417,1681,755,1524,586,palm,0,no_wave_train.mp4,357
1566,2,1364,415,1679,752,1521,583,palm,0,no_wave_train.mp4,357
1567,2,1363,414,1677,749,1520,581,palm,0,no_wave_train.mp4,357
1568,2,1365,413,1676,748,1520,580,palm,0,no_wave_train.mp4,357
1569,2,1365,411,1674,745,1519,578,palm,0,no_wave_train.mp4,357
1570,2,1363,408,1675,744,1519,576,palm,0,no_wave_train.mp4,357
1571,2,1362,406,1677,744,1519,575,palm,0,no_wave_train.mp4,357
1572,2,1361,405,1679,744,1520,574,palm,0,no_wave_train.mp4,357
1573,2,1359,404,1679,744,1519,574,palm,0,no_wave_train.mp4,357
1574,2,1357,406,1679,746,1518,576,palm,0,no_wave_train.mp4,357
1575,2,1354,406,1679,749,1516,577,palm,0,no_wave_train.mp4,357
1576,2,1351,407,1673,748,1512,577,palm,0,no_wave_train.mp4,357
1577,2,1350,409,1668,750,1509,579,palm,0,no_wave_train.mp4,357
1578,2,1342,410,1655,747,1498,578,palm,0,no_wave_train.mp4,357
1579,2,1337,410,1647,746,1492,578,palm,0,no_wave_train.mp4,357
1580,2,1329,411,1643,749,1486,580,palm,0,no_wave_train.mp4,357
1581,2,1325,415,1639,751,1482,583,palm,0,no_wave_train.mp4,357
1552,2,1435,455,1687,780,1561,617,palm,0,no_wave_train.mp4,358
1553,2,1438,453,1691,777,1564,615,palm,0,no_wave_train.mp4,358
1554,2,1435,449,1690,772,1562,610,palm,0,no_wave_train.mp4,358
1555,2,1427,445,1683,769,1555,607,palm,0,no_wave_train.mp4,358
1556,2,1416,441,1677,765,1546,603,palm,0,no_wave_train.mp4,358
1557,2,1407,437,1677,763,1542,600,palm,0,no_wave_train.mp4,358
1558,2,1397,432,1677,763,1537,597,palm,0,no_wave_train.mp4,358
1559,2,1389,429,1679,764,1534,596,palm,0,no_wave_train.mp4,358
1560,2,1383,425,1682,764,1532,594,palm,0,no_wave_train.mp4,358
1561,2,1377,423,1683,764,1530,593,palm,0,no_wave_train.mp4,358
1562,2,1373,421,1682,763,1527,592,palm,0,no_wave_train.mp4,358
1563,2,1369,419,1681,761,1525,590,palm,0,no_wave_train.mp4,358
1564,2,1368,418,1681,758,1524,588,palm,0,no_wave_train.mp4,358
1565,2,1367,417,1681,755,1524,586,palm,0,no_wave_train.mp4,358
1566,2,1364,415,1679,752,1521,583,palm,0,no_wave_train.mp4,358
1567,2,1363,414,1677,749,1520,581,palm,0,no_wave_train.mp4,358
1568,2,1365,413,1676,748,1520,580,palm,0,no_wave_train.mp4,358
1569,2,1365,411,1674,745,1519,578,palm,0,no_wave_train.mp4,358
1570,2,1363,408,1675,744,1519,576,palm,0,no_wave_train.mp4,358
1571,2,1362,406,1677,744,1519,575,palm,0,no_wave_train.mp4,358
1572,2,1361,405,1679,744,1520,574,palm,0,no_wave_train.mp4,358
1573,2,1359,404,1679,744,1519,574,palm,0,no_wave_train.mp4,358
1574,2,1357,406,1679,746,1518,576,palm,0,no_wave_train.mp4,358
1575,2,1354,406,1679,749,1516,577,palm,0,no_wave_train.mp4,358
1576,2,1351,407,1673,748,1512,577,palm,0,no_wave_train.mp4,358
1577,2,1350,409,1668,750,1509,579,palm,0,no_wave_train.mp4,358
1578,2,1342,410,1655,747,1498,578,palm,0,no_wave_train.mp4,358
1579,2,1337,410,1647,746,1492,578,palm,0,no_wave_train.mp4,358
1580,2,1329,411,1643,749,1486,580,palm,0,no_wave_train.mp4,358
1581,2,1325,415,1639,751,1482,583,palm,0,no_wave_train.mp4,358
1582,2,1316,417,1635,754,1475,585,palm,0,no_wave_train.mp4,358
1583,2,1307,420,1629,756,1468,588,palm,0,no_wave_train.mp4,358
1584,2,1298,422,1624,759,1461,590,palm,0,no_wave_train.mp4,358
1585,2,1291,425,1618,762,1454,593,palm,0,no_wave_train.mp4,358
1586,2,1287,427,1615,766,1451,596,palm,0,no_wave_train.mp4,358
1587,2,1286,427,1614,766,1450,596,palm,0,no_wave_train.mp4,358
1588,2,1285,429,1612,768,1448,598,palm,0,no_wave_train.mp4,358
1589,2,1285,431,1610,770,1447,600,palm,0,no_wave_train.mp4,358
1590,2,1284,434,1608,774,1446,604,palm,0,no_wave_train.mp4,358
1591,2,1284,438,1605,779,1444,608,palm,0,no_wave_train.mp4,358
1562,2,1373,421,1682,763,1527,592,palm,0,no_wave_train.mp4,359
1563,2,1369,419,1681,761,1525,590,palm,0,no_wave_train.mp4,359
1564,2,1368,418,1681,758,1524,588,palm,0,no_wave_train.mp4,359
1565,2,1367,417,1681,755,1524,586,palm,0,no_wave_train.mp4,359
1566,2,1364,415,1679,752,1521,583,palm,0,no_wave_train.mp4,359
1567,2,1363,414,1677,749,1520,581,palm,0,no_wave_train.mp4,359
1568,2,1365,413,1676,748,1520,580,palm,0,no_wave_train.mp4,359
1569,2,1365,411,1674,745,1519,578,palm,0,no_wave_train.mp4,359
1570,2,1363,408,1675,744,1519,576,palm,0,no_wave_train.mp4,359
1571,2,1362,406,1677,744,1519,575,palm,0,no_wave_train.mp4,359
1572,2,1361,405,1679,744,1520,574,palm,0,no_wave_train.mp4,359
1573,2,1359,404,1679,744,1519,574,palm,0,no_wave_train.mp4,359
1574,2,1357,406,1679,746,1518,576,palm,0,no_wave_train.mp4,359
1575,2,1354,406,1679,749,1516,577,palm,0,no_wave_train.mp4,359
1576,2,1351,407,1673,748,1512,577,palm,0,no_wave_train.mp4,359
1577,2,1350,409,1668,750,1509,579,palm,0,no_wave_train.mp4,359
1578,2,1342,410,1655,747,1498,578,palm,0,no_wave_train.mp4,359
1579,2,1337,410,1647,746,1492,578,palm,0,no_wave_train.mp4,359
1580,2,1329,411,1643,749,1486,580,palm,0,no_wave_train.mp4,359
1581,2,1325,415,1639,751,1482,583,palm,0,no_wave_train.mp4,359
1582,2,1316,417,1635,754,1475,585,palm,0,no_wave_train.mp4,359
1583,2,1307,420,1629,756,1468,588,palm,0,no_wave_train.mp4,359
1584,2,1298,422,1624,759,1461,590,palm,0,no_wave_train.mp4,359
1585,2,1291,425,1618,762,1454,593,palm,0,no_wave_train.mp4,359
1586,2,1287,427,1615,766,1451,596,palm,0,no_wave_train.mp4,359
1587,2,1286,427,1614,766,1450,596,palm,0,no_wave_train.mp4,359
1588,2,1285,429,1612,768,1448,598,palm,0,no_wave_train.mp4,359
1589,2,1285,431,1610,770,1447,600,palm,0,no_wave_train.mp4,359
1590,2,1284,434,1608,774,1446,604,palm,0,no_wave_train.mp4,359
1591,2,1284,438,1605,779,1444,608,palm,0,no_wave_train.mp4,359
1592,2,1284,439,1602,782,1443,610,palm,0,no_wave_train.mp4,359
1593,2,1283,440,1602,785,1442,612,palm,0,no_wave_train.mp4,359
1594,2,1283,440,1602,787,1442,613,palm,0,no_wave_train.mp4,359
1595,2,1282,440,1601,787,1441,613,palm,0,no_wave_train.mp4,359
1596,2,1281,441,1598,787,1439,614,palm,0,no_wave_train.mp4,359
1597,2,1280,442,1596,789,1438,615,palm,0,no_wave_train.mp4,359
1598,2,1279,444,1593,791,1436,617,palm,0,no_wave_train.mp4,359
1599,2,1279,446,1594,791,1436,618,palm,0,no_wave_train.mp4,359
1600,2,1280,448,1592,791,1436,619,palm,0,no_wave_train.mp4,359
1601,2,1276,448,1591,795,1433,621,palm,0,no_wave_train.mp4,359
1572,2,1361,405,1679,744,1520,574,palm,0,no_wave_train.mp4,360
1573,2,1359,404,1679,744,1519,574,palm,0,no_wave_train.mp4,360
1574,2,1357,406,1679,746,1518,576,palm,0,no_wave_train.mp4,360
1575,2,1354,406,1679,749,1516,577,palm,0,no_wave_train.mp4,360
1576,2,1351,407,1673,748,1512,577,palm,0,no_wave_train.mp4,360
1577,2,1350,409,1668,750,1509,579,palm,0,no_wave_train.mp4,360
1578,2,1342,410,1655,747,1498,578,palm,0,no_wave_train.mp4,360
1579,2,1337,410,1647,746,1492,578,palm,0,no_wave_train.mp4,360
1580,2,1329,411,1643,749,1486,580,palm,0,no_wave_train.mp4,360
1581,2,1325,415,1639,751,1482,583,palm,0,no_wave_train.mp4,360
1582,2,1316,417,1635,754,1475,585,palm,0,no_wave_train.mp4,360
1583,2,1307,420,1629,756,1468,588,palm,0,no_wave_train.mp4,360
1584,2,1298,422,1624,759,1461,590,palm,0,no_wave_train.mp4,360
1585,2,1291,425,1618,762,1454,593,palm,0,no_wave_train.mp4,360
1586,2,1287,427,1615,766,1451,596,palm,0,no_wave_train.mp4,360
1587,2,1286,427,1614,766,1450,596,palm,0,no_wave_train.mp4,360
1588,2,1285,429,1612,768,1448,598,palm,0,no_wave_train.mp4,360
1589,2,1285,431,1610,770,1447,600,palm,0,no_wave_train.mp4,360
1590,2,1284,434,1608,774,1446,604,palm,0,no_wave_train.mp4,360
1591,2,1284,438,1605,779,1444,608,palm,0,no_wave_train.mp4,360
1592,2,1284,439,1602,782,1443,610,palm,0,no_wave_train.mp4,360
1593,2,1283,440,1602,785,1442,612,palm,0,no_wave_train.mp4,360
1594,2,1283,440,1602,787,1442,613,palm,0,no_wave_train.mp4,360
1595,2,1282,440,1601,787,1441,613,palm,0,no_wave_train.mp4,360
1596,2,1281,441,1598,787,1439,614,palm,0,no_wave_train.mp4,360
1597,2,1280,442,1596,789,1438,615,palm,0,no_wave_train.mp4,360
1598,2,1279,444,1593,791,1436,617,palm,0,no_wave_train.mp4,360
1599,2,1279,446,1594,791,1436,618,palm,0,no_wave_train.mp4,360
1600,2,1280,448,1592,791,1436,619,palm,0,no_wave_train.mp4,360
1601,2,1276,448,1591,795,1433,621,palm,0,no_wave_train.mp4,360
1602,2,1276,450,1592,796,1434,623,palm,0,no_wave_train.mp4,360
1603,2,1278,451,1593,796,1435,623,palm,0,no_wave_train.mp4,360
1604,2,1277,451,1593,798,1435,624,palm,0,no_wave_train.mp4,360
1605,2,1275,452,1592,799,1433,625,palm,0,no_wave_train.mp4,360
1606,2,1276,453,1594,801,1435,627,palm,0,no_wave_train.mp4,360
1607,2,1277,456,1595,803,1436,629,palm,0,no_wave_train.mp4,360
1608,2,1277,460,1598,808,1437,634,palm,0,no_wave_train.mp4,360
1609,2,1274,461,1600,810,1437,635,palm,0,no_wave_train.mp4,360
1610,2,1271,464,1599,815,1435,639,palm,0,no_wave_train.mp4,360
1611,2,1268,468,1596,818,1432,643,palm,0,no_wave_train.mp4,360
1582,2,1316,417,1635,754,1475,585,palm,0,no_wave_train.mp4,361
1583,2,1307,420,1629,756,1468,588,palm,0,no_wave_train.mp4,361
1584,2,1298,422,1624,759,1461,590,palm,0,no_wave_train.mp4,361
1585,2,1291,425,1618,762,1454,593,palm,0,no_wave_train.mp4,361
1586,2,1287,427,1615,766,1451,596,palm,0,no_wave_train.mp4,361
1587,2,1286,427,1614,766,1450,596,palm,0,no_wave_train.mp4,361
1588,2,1285,429,1612,768,1448,598,palm,0,no_wave_train.mp4,361
1589,2,1285,431,1610,770,1447,600,palm,0,no_wave_train.mp4,361
1590,2,1284,434,1608,774,1446,604,palm,0,no_wave_train.mp4,361
1591,2,1284,438,1605,779,1444,608,palm,0,no_wave_train.mp4,361
1592,2,1284,439,1602,782,1443,610,palm,0,no_wave_train.mp4,361
1593,2,1283,440,1602,785,1442,612,palm,0,no_wave_train.mp4,361
1594,2,1283,440,1602,787,1442,613,palm,0,no_wave_train.mp4,361
1595,2,1282,440,1601,787,1441,613,palm,0,no_wave_train.mp4,361
1596,2,1281,441,1598,787,1439,614,palm,0,no_wave_train.mp4,361
1597,2,1280,442,1596,789,1438,615,palm,0,no_wave_train.mp4,361
1598,2,1279,444,1593,791,1436,617,palm,0,no_wave_train.mp4,361
1599,2,1279,446,1594,791,1436,618,palm,0,no_wave_train.mp4,361
1600,2,1280,448,1592,791,1436,619,palm,0,no_wave_train.mp4,361
1601,2,1276,448,1591,795,1433,621,palm,0,no_wave_train.mp4,361
1602,2,1276,450,1592,796,1434,623,palm,0,no_wave_train.mp4,361
1603,2,1278,451,1593,796,1435,623,palm,0,no_wave_train.mp4,361
1604,2,1277,451,1593,798,1435,624,palm,0,no_wave_train.mp4,361
1605,2,1275,452,1592,799,1433,625,palm,0,no_wave_train.mp4,361
1606,2,1276,453,1594,801,1435,627,palm,0,no_wave_train.mp4,361
1607,2,1277,456,1595,803,1436,629,palm,0,no_wave_train.mp4,361
1608,2,1277,460,1598,808,1437,634,palm,0,no_wave_train.mp4,361
1609,2,1274,461,1600,810,1437,635,palm,0,no_wave_train.mp4,361
1610,2,1271,464,1599,815,1435,639,palm,0,no_wave_train.mp4,361
1611,2,1268,468,1596,818,1432,643,palm,0,no_wave_train.mp4,361
1612,2,1266,471,1593,821,1429,646,palm,0,no_wave_train.mp4,361
1613,2,1266,475,1590,824,1428,649,palm,0,no_wave_train.mp4,361
1614,2,1261,480,1588,832,1424,656,palm,0,no_wave_train.mp4,361
1615,2,1260,483,1589,836,1424,659,palm,0,no_wave_train.mp4,361
1616,2,1260,485,1587,836,1423,660,palm,0,no_wave_train.mp4,361
1617,2,1262,488,1586,837,1424,662,palm,0,no_wave_train.mp4,361
1618,2,1258,489,1579,832,1418,660,palm,0,no_wave_train.mp4,361
1619,2,1255,490,1583,837,1419,663,palm,0,no_wave_train.mp4,361
1620,2,1254,492,1586,840,1420,666,palm,0,no_wave_train.mp4,361
1621,2,1253,495,1580,841,1416,668,palm,0,no_wave_train.mp4,361
1592,2,1284,439,1602,782,1443,610,palm,0,no_wave_train.mp4,362
1593,2,1283,440,1602,785,1442,612,palm,0,no_wave_train.mp4,362
1594,2,1283,440,1602,787,1442,613,palm,0,no_wave_train.mp4,362
1595,2,1282,440,1601,787,1441,613,palm,0,no_wave_train.mp4,362
1596,2,1281,441,1598,787,1439,614,palm,0,no_wave_train.mp4,362
1597,2,1280,442,1596,789,1438,615,palm,0,no_wave_train.mp4,362
1598,2,1279,444,1593,791,1436,617,palm,0,no_wave_train.mp4,362
1599,2,1279,446,1594,791,1436,618,palm,0,no_wave_train.mp4,362
1600,2,1280,448,1592,791,1436,619,palm,0,no_wave_train.mp4,362
1601,2,1276,448,1591,795,1433,621,palm,0,no_wave_train.mp4,362
1602,2,1276,450,1592,796,1434,623,palm,0,no_wave_train.mp4,362
1603,2,1278,451,1593,796,1435,623,palm,0,no_wave_train.mp4,362
1604,2,1277,451,1593,798,1435,624,palm,0,no_wave_train.mp4,362
1605,2,1275,452,1592,799,1433,625,palm,0,no_wave_train.mp4,362
1606,2,1276,453,1594,801,1435,627,palm,0,no_wave_train.mp4,362
1607,2,1277,456,1595,803,1436,629,palm,0,no_wave_train.mp4,362
1608,2,1277,460,1598,808,1437,634,palm,0,no_wave_train.mp4,362
1609,2,1274,461,1600,810,1437,635,palm,0,no_wave_train.mp4,362
1610,2,1271,464,1599,815,1435,639,palm,0,no_wave_train.mp4,362
1611,2,1268,468,1596,818,1432,643,palm,0,no_wave_train.mp4,362
1612,2,1266,471,1593,821,1429,646,palm,0,no_wave_train.mp4,362
1613,2,1266,475,1590,824,1428,649,palm,0,no_wave_train.mp4,362
1614,2,1261,480,1588,832,1424,656,palm,0,no_wave_train.mp4,362
1615,2,1260,483,1589,836,1424,659,palm,0,no_wave_train.mp4,362
1616,2,1260,485,1587,836,1423,660,palm,0,no_wave_train.mp4,362
1617,2,1262,488,1586,837,1424,662,palm,0,no_wave_train.mp4,362
1618,2,1258,489,1579,832,1418,660,palm,0,no_wave_train.mp4,362
1619,2,1255,490,1583,837,1419,663,palm,0,no_wave_train.mp4,362
1620,2,1254,492,1586,840,1420,666,palm,0,no_wave_train.mp4,362
1621,2,1253,495,1580,841,1416,668,palm,0,no_wave_train.mp4,362
1622,2,1252,496,1574,840,1413,668,palm,0,no_wave_train.mp4,362
1623,2,1254,497,1569,836,1411,666,palm,0,no_wave_train.mp4,362
1624,2,1253,497,1561,834,1407,665,palm,0,no_wave_train.mp4,362
1625,2,1251,499,1554,834,1402,666,palm,0,no_wave_train.mp4,362
1626,2,1253,501,1553,834,1403,667,palm,0,no_wave_train.mp4,362
1627,2,1254,500,1551,831,1402,665,palm,0,no_wave_train.mp4,362
1628,2,1252,501,1553,830,1402,665,palm,0,no_wave_train.mp4,362
1629,2,1249,503,1550,829,1399,666,palm,0,no_wave_train.mp4,362
1630,2,1247,503,1552,828,1399,665,palm,0,no_wave_train.mp4,362
1631,2,1242,503,1549,826,1395,664,palm,0,no_wave_train.mp4,362
1602,2,1276,450,1592,796,1434,623,palm,0,no_wave_train.mp4,363
1603,2,1278,451,1593,796,1435,623,palm,0,no_wave_train.mp4,363
1604,2,1277,451,1593,798,1435,624,palm,0,no_wave_train.mp4,363
1605,2,1275,452,1592,799,1433,625,palm,0,no_wave_train.mp4,363
1606,2,1276,453,1594,801,1435,627,palm,0,no_wave_train.mp4,363
1607,2,1277,456,1595,803,1436,629,palm,0,no_wave_train.mp4,363
1608,2,1277,460,1598,808,1437,634,palm,0,no_wave_train.mp4,363
1609,2,1274,461,1600,810,1437,635,palm,0,no_wave_train.mp4,363
1610,2,1271,464,1599,815,1435,639,palm,0,no_wave_train.mp4,363
1611,2,1268,468,1596,818,1432,643,palm,0,no_wave_train.mp4,363
1612,2,1266,471,1593,821,1429,646,palm,0,no_wave_train.mp4,363
1613,2,1266,475,1590,824,1428,649,palm,0,no_wave_train.mp4,363
1614,2,1261,480,1588,832,1424,656,palm,0,no_wave_train.mp4,363
